wall_time,step,Explore/Cutoff
1653115396.8245263,5200,-3
1653115731.3033292,10300,-3
1653115963.973279,15400,-3
1653116291.9379427,20500,-3
1653116525.8077798,25600,-3
1653116833.471968,30700,-6.0
1653117069.0661187,35800,-11.0
1653117354.4240494,40900,-16.0
1653117590.4950778,46000,-21.0
1653117864.9512074,51100,-26.0
1653118100.0774446,56200,-29.406723
1653118369.0428238,61300,-30.997187
1653118604.5248585,66400,-30.997187
1653118870.9517589,71500,-30.997187
1653119107.4991035,76600,-30.997187
1653119373.9621704,81700,-30.997187
1653119610.4194012,86800,-30.997187
1653119873.755334,91900,-30.997187
1653120110.7918694,97000,-30.997187
1653120374.965153,102100,-30.997187
1653120610.8911104,107200,-30.997187
1653120871.2972782,112300,-30.997187
1653121107.2719114,117400,-31.52438
1653121364.9766011,122500,-31.52438
1653121601.5064948,127600,-31.52438
1653121858.971629,132700,-31.52438
1653122096.227848,137800,-31.52438
1653122357.872336,142900,-31.52438
1653122595.667584,148000,-31.52438
1653122852.7684422,153100,-31.52438
1653123089.9906652,158200,-31.52438
1653123347.8599582,163300,-31.52438
1653123584.826251,168400,-32.197487
1653123839.6807468,173500,-32.197487
1653124076.6325195,178600,-32.197487
1653124334.131055,183700,-32.197487
1653124571.2505066,188800,-32.197487
1653124827.067495,193900,-32.197487
1653125064.1120389,199000,-32.197487
1653125320.7043357,204100,-32.197487
1653125557.7202945,209200,-32.197487
1653125813.8395703,214300,-32.913364
1653126050.8430352,219400,-33.308712
1653126307.012376,224500,-33.308712
1653126543.6998432,229600,-33.308712
1653126799.6662238,234700,-33.308712
1653127036.9896245,239800,-33.933002
1653127292.2533596,244900,-33.933002
1653127529.4553795,250000,-33.933002
1653127785.1307538,255100,-36.812
1653128041.2993956,260200,-36.812
1653128279.3553092,265300,-36.812
1653128535.3466692,270400,-36.812
1653128773.2945719,275500,-36.812
1653129032.4184272,280600,-36.812
1653129269.6009643,285700,-36.812
1653129526.971671,290800,-36.812
1653129764.6976397,295900,-36.812
1653130021.4685786,301000,-36.812
1653130258.8824143,306100,-36.812
1653130515.1339285,311200,-36.812
1653130753.1402354,316300,-36.812
1653131010.1830037,321400,-36.812
1653131248.6226623,326500,-36.812
1653131504.5671067,331600,-36.812
1653131741.7488885,336700,-36.812
1653131997.9381373,341800,-36.812
1653132235.2237334,346900,-36.812
1653132492.0825782,352000,-36.812
1653132729.311039,357100,-36.812
1653132985.8528428,362200,-36.812
1653133223.8546085,367300,-36.812
1653133479.9489477,372400,-36.812
1653133717.7946265,377500,-36.812
1653133974.52903,382600,-37.725048
1653134212.027851,387700,-37.77745
1653134468.7963264,392800,-37.77745
1653134706.13228,397900,-37.792423
1653134962.8170738,403000,-37.792423
1653135200.1721158,408100,-38.354633
1653135456.8008428,413200,-39.136684
1653135694.3914034,418300,-39.136684
1653135950.7192676,423400,-40.06755749589793
1653136188.7773116,428500,-40.06755749589793
1653136445.7271562,433600,-40.06755749589793
1653136682.9614542,438700,-40.06755749589793
1653136939.6244185,443800,-40.06755749589793
1653137177.165665,448900,-40.06755749589793
1653137434.261044,454000,-40.06755749589793
1653137672.0765817,459100,-40.06755749589793
1653137928.0420833,464200,-40.06755749589793
1653138166.0490339,469300,-40.06755749589793
1653138422.9055793,474400,-40.06755749589793
1653138660.7226932,479500,-40.06755749589793
1653138917.2061496,484600,-40.06755749589793
1653139154.5711622,489700,-40.06755749589793
1653139414.4008372,494800,-40.06755749589793
1653139657.845706,499900,-40.06755749589793
1653139921.3462265,505000,-40.06755749589793
1653140183.1939256,510100,-40.06755749589793
1653140425.3178527,515200,-40.06755749589793
1653140690.4338942,520300,-40.06755749589793
1653140927.5620291,525400,-40.06755749589793
1653141185.7471757,530500,-40.06755749589793
1653141423.3076437,535600,-40.06755749589793
